48102|13082188|1082189|1|2|2339.06|0.00|0.00|R|F|1992-04-13|1992-03-12|1992-04-26|NONE|SHIP| pending foxes. final instructi|
48103|10389527|1014546|2|34|54944.34|0.09|0.04|N|O|1996-07-23|1996-09-19|1996-07-24|TAKE BACK RETURN|RAIL|c, final foxes. bold platelets nag busi|
48128|23486234|986235|7|17|20724.02|0.08|0.08|A|F|1992-04-26|1992-07-01|1992-05-23|COLLECT COD|RAIL|gular, final acco|
48132|18697967|697968|3|35|68741.05|0.04|0.01|R|F|1993-01-05|1993-01-31|1993-01-08|TAKE BACK RETURN|SHIP|pecial packages ha|
48135|16924027|49061|6|38|39906.84|0.02|0.04|R|F|1994-06-23|1994-06-16|1994-07-21|DELIVER IN PERSON|MAIL|r packages|
48161|6397883|772888|5|14|27727.98|0.08|0.01|N|O|1995-08-17|1995-07-18|1995-09-05|DELIVER IN PERSON|FOB|, bold hockey playe|
48163|10837644|337645|4|36|56919.60|0.07|0.04|N|O|1997-04-01|1997-03-28|1997-05-01|TAKE BACK RETURN|MAIL|kly special requests. ca|
48165|921723|546724|2|13|22680.84|0.10|0.00|R|F|1993-11-21|1994-01-27|1993-12-08|TAKE BACK RETURN|MAIL| alongside of the even grouches. even, quie|
48167|7385185|1010198|6|4|5079.28|0.07|0.02|R|F|1994-10-31|1994-10-27|1994-11-07|NONE|FOB|kly final requests cajole f|
48192|17160240|1410263|3|25|32484.75|0.01|0.07|R|F|1994-12-20|1995-02-26|1995-01-12|NONE|FOB|deposits along the ironic pinto b|
48194|8277642|777643|3|14|22669.22|0.06|0.02|N|O|1998-01-26|1997-11-17|1998-02-07|DELIVER IN PERSON|SHIP| bold deposits wake blith|
48195|6994789|244798|3|47|88521.68|0.00|0.04|A|F|1994-01-10|1994-01-21|1994-02-03|TAKE BACK RETURN|SHIP|y unusual re|
48197|27725653|350708|1|40|67090.80|0.05|0.02|R|F|1992-05-08|1992-07-15|1992-05-09|TAKE BACK RETURN|REG AIR|. bold, regular ideas use across |
48198|3791939|1166942|2|6|12184.50|0.04|0.07|A|F|1995-01-29|1995-01-05|1995-02-27|NONE|FOB|ithely regula|
48198|26025817|900835|5|17|29605.67|0.04|0.07|R|F|1995-02-12|1995-01-12|1995-03-08|TAKE BACK RETURN|AIR|foxes promise final, special requ|
48224|19025468|1400481|2|36|50130.36|0.06|0.01|A|F|1993-09-23|1993-09-22|1993-10-11|COLLECT COD|MAIL|foxes unwind carefully regular packages; |
48224|23593255|343286|5|23|30982.84|0.04|0.04|A|F|1993-10-26|1993-09-07|1993-11-09|NONE|AIR|ndencies. final package|
48226|815444|815445|4|16|21750.40|0.06|0.01|A|F|1994-04-25|1994-02-10|1994-05-06|DELIVER IN PERSON|MAIL|out the slyly|
48228|18487729|1237754|2|7|12010.60|0.01|0.04|N|O|1995-09-24|1995-07-12|1995-10-23|DELIVER IN PERSON|FOB|ainst the regular decoys haggle fluffily|
48230|18362327|362328|3|24|33321.84|0.04|0.02|A|F|1994-05-16|1994-04-14|1994-05-22|DELIVER IN PERSON|AIR|n requests cajole fu|
48259|23595781|1095782|1|41|76900.01|0.04|0.05|A|F|1993-11-21|1993-12-04|1993-11-23|DELIVER IN PERSON|AIR| regular re|
48261|17477754|1352766|3|16|27694.08|0.01|0.07|R|F|1995-04-07|1995-04-19|1995-04-28|DELIVER IN PERSON|RAIL|special deposits wake blith|
48262|10894554|1144569|2|37|57276.37|0.09|0.08|N|O|1996-07-07|1996-06-10|1996-07-23|NONE|AIR|nic ideas |
48288|3940713|1315716|2|5|8767.60|0.04|0.00|N|O|1995-11-21|1995-09-25|1995-12-14|COLLECT COD|MAIL|ggle furiously blithely re|
48289|4558944|808951|3|38|76103.36|0.03|0.04|N|O|1997-07-12|1997-07-11|1997-07-31|TAKE BACK RETURN|MAIL| carefully express ac|
48290|22316734|566763|5|2|3499.24|0.02|0.04|N|O|1998-01-16|1998-01-06|1998-02-14|COLLECT COD|RAIL|quickly unusual pinto beans use toward the|
48293|18079099|454112|3|9|9694.71|0.07|0.06|R|F|1992-07-10|1992-05-20|1992-07-13|NONE|TRUCK|r packages are blithely. quickly unusua|
48295|28442258|1067313|1|28|33567.24|0.00|0.07|R|F|1995-03-13|1995-01-27|1995-04-12|NONE|FOB|packages use fluffily after the carefull|
48321|28508028|758067|2|18|18622.80|0.04|0.08|A|F|1993-08-13|1993-09-05|1993-08-31|TAKE BACK RETURN|REG AIR|aggle carefully. |
48322|29816263|941321|1|1|1177.77|0.03|0.00|A|F|1992-04-07|1992-04-12|1992-04-20|TAKE BACK RETURN|TRUCK|egularly final req|
48324|29822225|947283|3|19|21768.87|0.07|0.04|A|F|1993-08-20|1993-08-25|1993-09-19|DELIVER IN PERSON|REG AIR|counts. bold asymptotes do|
48326|14729039|479058|2|8|8538.40|0.06|0.08|A|F|1992-03-08|1992-03-05|1992-03-10|COLLECT COD|TRUCK|y express pinto beans. furiously ironi|
48353|17725569|475592|2|35|55778.80|0.08|0.00|R|F|1992-12-30|1993-03-01|1993-01-09|COLLECT COD|AIR|nding packages are. blithely|
48355|20407510|1282524|7|20|28329.80|0.07|0.07|N|O|1995-12-13|1995-10-28|1995-12-16|TAKE BACK RETURN|REG AIR| are special, even deposits. platelet|
48357|21010087|760116|5|37|36853.11|0.04|0.07|A|F|1994-04-21|1994-06-07|1994-04-25|NONE|FOB|riously blithely special r|
48385|25136166|1136167|1|46|55241.86|0.00|0.03|R|F|1994-09-28|1994-10-25|1994-10-27|COLLECT COD|RAIL|sits sleep. furiou|
48387|14432564|1307574|2|9|13462.56|0.06|0.00|A|F|1992-05-16|1992-04-20|1992-06-15|NONE|SHIP|ess, regular requests. blithely regula|
48387|29381963|881964|5|24|49044.00|0.08|0.02|R|F|1992-04-21|1992-04-19|1992-04-30|COLLECT COD|RAIL| ironic packages sleep furiously.|
48389|10750075|1375097|4|17|19117.18|0.02|0.03|N|O|1997-02-20|1997-04-01|1997-03-05|DELIVER IN PERSON|FOB|ly permanent id|
48391|168149|918150|4|36|43817.04|0.02|0.00|A|F|1994-01-28|1994-01-05|1994-02-13|DELIVER IN PERSON|FOB|lent, ironic grouches. |
48419|15335462|710473|3|4|5986.80|0.08|0.03|N|O|1998-01-16|1997-12-11|1998-01-29|COLLECT COD|FOB|s, even foxes. b|
48420|18230242|1355279|2|32|37482.56|0.06|0.05|R|F|1994-12-10|1994-12-31|1995-01-07|TAKE BACK RETURN|FOB|ickly busy asymptotes run |
48422|15070264|820285|1|44|54274.44|0.05|0.05|N|O|1998-06-07|1998-06-17|1998-07-02|NONE|REG AIR|ke. ironic instructions would|
48422|23624302|1499318|4|3|3675.36|0.03|0.02|N|O|1998-07-10|1998-05-16|1998-07-17|NONE|MAIL|y even packages. even, special |
48448|26305854|1180872|3|21|39029.34|0.03|0.00|A|F|1992-12-03|1993-01-16|1992-12-19|TAKE BACK RETURN|FOB|y quickly daring braids. foxes c|
48448|18630267|1380292|6|48|57423.84|0.06|0.02|A|F|1993-02-24|1992-12-17|1993-03-13|COLLECT COD|SHIP|s use ironically speci|
48452|6727115|727116|1|49|55947.22|0.02|0.03|R|F|1993-10-29|1993-12-02|1993-11-06|NONE|TRUCK|e slyly quickly ironic pack|
48453|17375395|125418|5|38|55842.14|0.03|0.08|A|F|1994-08-20|1994-10-21|1994-09-13|DELIVER IN PERSON|FOB|s. evenly unusual package|
48455|29803476|178496|7|21|28937.58|0.00|0.04|R|F|1994-07-25|1994-08-15|1994-08-04|NONE|AIR|gular requests. |
48482|13261883|886908|1|19|35040.18|0.10|0.02|N|O|1996-12-28|1997-02-06|1997-01-21|DELIVER IN PERSON|REG AIR|ongside of the quickly even|
48483|24134000|509017|6|50|51640.00|0.01|0.04|A|F|1995-01-06|1995-01-30|1995-01-08|COLLECT COD|MAIL|ts. carefully spe|
48485|796445|1171446|1|36|55490.76|0.04|0.01|N|O|1997-11-21|1997-10-07|1997-12-02|COLLECT COD|RAIL|ckly final deposits wake around |
48513|16863358|1113381|3|25|33012.75|0.01|0.08|N|O|1995-12-20|1996-01-25|1996-01-15|DELIVER IN PERSON|RAIL|atelets integrate fluffily across the sl|
48516|19617593|1242633|4|11|16605.71|0.02|0.02|N|O|1998-03-13|1998-01-03|1998-03-26|NONE|AIR|le furiously re|
48516|28517377|767416|7|38|52932.10|0.07|0.01|N|O|1998-03-13|1998-02-09|1998-03-20|NONE|AIR|inst the slyly quiet asymp|
48519|5249965|374975|1|4|7658.80|0.09|0.04|N|O|1998-04-08|1998-05-31|1998-04-21|NONE|REG AIR|ncies are ironically furiousl|
48519|25015155|1015156|4|27|28860.30|0.05|0.04|N|O|1998-06-17|1998-04-26|1998-07-14|DELIVER IN PERSON|REG AIR|ing packages about the depend|
48545|9648837|648838|1|16|28565.60|0.09|0.01|N|O|1997-12-19|1998-02-08|1997-12-21|TAKE BACK RETURN|RAIL|sly. slyly regular instructio|
48545|9829786|79799|4|20|34305.80|0.00|0.01|N|O|1998-03-16|1998-02-02|1998-04-15|TAKE BACK RETURN|AIR|blithely ironi|
48548|2511313|1011314|4|29|38401.51|0.10|0.05|N|F|1995-06-03|1995-05-18|1995-07-03|TAKE BACK RETURN|FOB|ccounts was around the bl|
48576|14384847|884848|1|20|38622.60|0.07|0.00|A|F|1993-03-24|1993-01-30|1993-04-06|COLLECT COD|FOB|encies haggle carefully alongsid|
48578|8247258|747259|2|3|3614.52|0.06|0.03|N|O|1995-09-28|1995-09-30|1995-10-26|TAKE BACK RETURN|SHIP|e blithely pending accounts.|
48581|3530382|905385|6|11|15534.31|0.10|0.07|R|F|1993-01-20|1992-12-02|1993-01-27|DELIVER IN PERSON|SHIP|as. deposi|
48583|3543395|168402|4|47|67596.34|0.09|0.05|N|O|1998-05-19|1998-05-03|1998-05-21|TAKE BACK RETURN|MAIL| blithely silen|
48609|1188215|1188216|1|41|53429.56|0.02|0.04|R|F|1993-05-28|1993-04-06|1993-06-11|TAKE BACK RETURN|FOB|ly express deposits hinder fluffily furio|
48611|19473495|348508|1|30|44025.60|0.00|0.05|R|F|1993-10-01|1993-12-01|1993-10-27|DELIVER IN PERSON|AIR|xpress foxes could have to|
48614|13923569|798579|1|25|39796.75|0.06|0.01|R|F|1992-09-22|1992-08-30|1992-10-01|COLLECT COD|SHIP|e pending |
48615|2474925|224928|1|4|7599.20|0.03|0.04|R|F|1992-12-24|1993-01-07|1993-01-12|NONE|RAIL|rve furiously. express epita|
48641|25352066|227083|2|3|3350.40|0.04|0.08|N|O|1996-03-18|1996-02-24|1996-04-04|COLLECT COD|REG AIR|y above the carefully bold accounts. bli|
48642|16714929|214930|2|42|81609.78|0.07|0.04|R|F|1993-04-07|1993-03-30|1993-04-22|TAKE BACK RETURN|SHIP|pendencies may sleep special, even |
48643|24897111|897112|3|50|55343.50|0.10|0.00|A|F|1992-12-05|1992-12-11|1993-01-01|NONE|MAIL|refully regular packages integrat|
48643|11987236|362244|6|32|42324.48|0.01|0.01|A|F|1992-12-31|1992-12-30|1993-01-03|NONE|RAIL|jole slyly ironic |
48646|17983153|358165|3|48|59292.48|0.08|0.07|N|O|1995-10-15|1995-10-13|1995-11-07|TAKE BACK RETURN|RAIL| special pinto beans. blithely spec|
48672|12962366|587391|7|22|31409.84|0.09|0.00|R|F|1993-02-14|1993-03-21|1993-02-27|COLLECT COD|FOB|sts nag furious|
48675|15493950|868961|3|22|42749.96|0.00|0.06|A|F|1992-09-27|1992-10-07|1992-10-21|COLLECT COD|TRUCK|aggle furiously p|
48679|27455144|1205181|2|27|29639.79|0.00|0.02|N|O|1997-04-22|1997-04-17|1997-05-21|TAKE BACK RETURN|REG AIR|ve the bli|
48704|7953322|1203333|7|30|41247.90|0.04|0.08|A|F|1992-03-20|1992-02-29|1992-04-15|TAKE BACK RETURN|TRUCK|ts haggle. carefully re|
48707|2762506|887510|6|10|15683.70|0.03|0.08|R|F|1992-12-08|1992-10-22|1992-12-15|TAKE BACK RETURN|REG AIR|nst the carefully ironic excuses. |
48710|22912559|37605|5|9|14133.69|0.00|0.07|R|F|1995-02-23|1995-02-21|1995-03-12|TAKE BACK RETURN|REG AIR|lites use: pe|
48738|7611004|1236020|1|6|5487.72|0.08|0.01|N|O|1998-05-14|1998-04-20|1998-05-15|TAKE BACK RETURN|FOB|uses cajole platelets. ironic, express ac|
48739|10682582|182583|1|31|48485.55|0.06|0.08|N|O|1997-12-19|1997-10-02|1997-12-29|DELIVER IN PERSON|MAIL|y unusual pac|
48741|2309054|809055|3|29|30825.26|0.00|0.02|N|O|1997-10-17|1997-08-08|1997-11-08|DELIVER IN PERSON|RAIL|boldly unu|
48741|8256374|6385|6|31|41228.76|0.10|0.02|N|O|1997-09-10|1997-09-02|1997-09-28|TAKE BACK RETURN|MAIL|eep. quickly final requests unwind slyl|
48743|28106659|1106660|1|10|16642.50|0.00|0.06|A|F|1995-02-04|1995-02-09|1995-02-05|NONE|REG AIR|usly final requests abo|
48768|24576760|951777|3|3|5506.62|0.06|0.04|N|O|1997-07-26|1997-08-22|1997-07-29|TAKE BACK RETURN|SHIP| packages nag alongside of the pendi|
48772|20481200|606240|2|34|40126.12|0.01|0.07|R|F|1994-08-20|1994-08-05|1994-08-26|TAKE BACK RETURN|RAIL| haggle special dependenci|
48775|13152954|777979|2|49|98308.70|0.10|0.04|A|F|1994-11-08|1994-11-21|1994-11-19|COLLECT COD|AIR| to the dar|
48801|16926359|51393|4|26|35997.26|0.02|0.07|A|F|1992-11-02|1992-12-15|1992-11-18|TAKE BACK RETURN|SHIP|arefully even accounts wake blithely |
48806|19158005|783042|3|47|49916.35|0.08|0.06|N|O|1996-04-16|1996-05-08|1996-04-17|NONE|SHIP|ly packages. ironic th|
48834|18185288|1310325|1|14|19213.32|0.08|0.06|N|O|1997-01-07|1997-01-08|1997-01-22|TAKE BACK RETURN|REG AIR| final requests affix after the |
48835|9889417|514436|1|50|70296.00|0.02|0.04|R|F|1993-04-11|1993-03-24|1993-04-12|COLLECT COD|MAIL|gside of the carefully |
48837|23966553|716584|3|12|19420.32|0.09|0.03|N|O|1995-09-16|1995-09-07|1995-10-07|TAKE BACK RETURN|TRUCK|ve the final, blith|
48838|21433569|433570|2|10|15014.90|0.10|0.04|N|O|1996-09-11|1996-08-06|1996-09-13|DELIVER IN PERSON|MAIL|ly accordi|
48864|11891935|641950|2|25|48158.50|0.07|0.01|N|O|1998-01-21|1997-12-30|1998-02-03|TAKE BACK RETURN|MAIL|mptotes. furiousl|
48865|12466267|1216284|3|7|8628.48|0.05|0.00|R|F|1994-02-10|1994-01-22|1994-03-12|NONE|RAIL|ffily pending pinto beans around the blit|
48867|9990812|990813|5|2|3804.64|0.02|0.02|N|O|1998-05-06|1998-03-20|1998-05-26|DELIVER IN PERSON|REG AIR|ular theodolites. regular, expres|
48869|13115073|1115074|5|28|30447.76|0.07|0.04|N|O|1996-10-05|1996-09-10|1996-10-30|COLLECT COD|RAIL|xpress packages. quickly iro|
48897|20308643|808644|2|23|37964.49|0.04|0.06|N|O|1997-05-10|1997-05-10|1997-05-27|COLLECT COD|FOB|fts across the r|
48900|4688831|1313841|2|48|87340.80|0.09|0.08|A|F|1994-07-22|1994-04-30|1994-07-27|TAKE BACK RETURN|REG AIR|ests. caref|
48901|3247909|622912|5|48|89123.52|0.08|0.06|N|O|1998-01-26|1998-02-09|1998-02-10|NONE|TRUCK|structions. quickly regular instructions w|
48929|3307360|1432367|1|3|4101.60|0.07|0.04|R|F|1994-12-04|1995-01-18|1994-12-10|NONE|AIR|ate finally idle reque|
48930|7272577|522586|6|29|44927.09|0.02|0.08|N|O|1996-02-08|1996-04-06|1996-02-17|NONE|SHIP|foxes use slyly. furiously express re|
48933|16668167|168168|1|15|17014.95|0.04|0.08|R|F|1992-04-04|1992-04-24|1992-04-15|TAKE BACK RETURN|MAIL|ly unusual pinto b|
48934|254538|254539|3|7|10447.64|0.06|0.00|N|O|1997-06-15|1997-05-24|1997-06-16|NONE|REG AIR|ptotes boost according to the furiou|
48935|16906827|406828|6|25|45824.50|0.08|0.08|A|F|1993-02-05|1993-02-10|1993-02-25|COLLECT COD|REG AIR|fully even deposits sleep b|
48960|23375607|875608|2|37|62213.28|0.02|0.02|N|O|1997-09-09|1997-10-24|1997-10-05|TAKE BACK RETURN|RAIL|le blithel|
48961|25434701|1434702|6|27|44129.61|0.01|0.07|R|F|1994-07-31|1994-09-12|1994-08-22|COLLECT COD|MAIL|rouches haggle ag|
48962|11171977|1046985|2|44|90130.48|0.08|0.07|N|O|1998-02-28|1998-03-04|1998-03-30|COLLECT COD|RAIL|s: regular courts integra|
48964|16340807|590828|2|19|35092.81|0.00|0.05|N|O|1996-09-11|1996-10-07|1996-09-30|DELIVER IN PERSON|REG AIR|oys boost among the unusual dolphins.|
48992|1162529|1162530|2|39|62067.33|0.10|0.06|N|O|1996-02-22|1996-04-06|1996-03-15|TAKE BACK RETURN|FOB| unusual ideas wake accoun|
48995|25808562|683580|4|5|7346.35|0.04|0.08|N|O|1997-02-06|1997-03-21|1997-03-03|COLLECT COD|AIR|sits cajole above the slyly regula|
48998|22889501|1139532|3|43|64042.48|0.05|0.05|R|F|1994-06-14|1994-04-06|1994-06-28|COLLECT COD|AIR|ecial ideas haggle. bl|
49027|20651134|1151135|1|39|42279.90|0.07|0.02|A|F|1995-04-14|1995-07-06|1995-04-24|DELIVER IN PERSON|AIR|he furiously even foxes. |
49031|2845204|970208|2|15|17235.90|0.08|0.02|N|O|1997-10-14|1997-09-11|1997-10-29|NONE|SHIP|carefully ironic deposits. even a|
49058|24720984|346033|1|6|12022.50|0.02|0.00|R|F|1993-03-08|1993-03-04|1993-03-28|NONE|MAIL|al accounts. carefully even ideas are|
49061|21313519|1063548|3|41|62789.45|0.05|0.08|N|O|1996-12-04|1996-10-09|1997-01-02|COLLECT COD|REG AIR|wake according|
49062|7363557|238562|2|33|53466.27|0.08|0.00|A|F|1992-08-05|1992-06-30|1992-09-04|DELIVER IN PERSON|RAIL|thely unusual platele|
49063|20621920|1496934|5|23|42340.47|0.00|0.04|N|O|1997-03-09|1997-03-10|1997-03-16|COLLECT COD|FOB|encies. even theodolites haggle quic|
49088|15949292|574323|1|29|38874.50|0.01|0.00|R|F|1994-09-28|1994-11-14|1994-10-06|TAKE BACK RETURN|TRUCK| regular frays. car|
49089|22484892|1109935|2|32|60024.64|0.03|0.06|A|F|1993-06-17|1993-08-10|1993-07-09|COLLECT COD|MAIL| to the furiously unus|
49090|28967948|842968|2|30|60435.00|0.07|0.02|N|O|1997-06-18|1997-05-05|1997-06-24|NONE|REG AIR|. slyly final sentiment|
49092|13834105|1084124|4|50|51920.50|0.04|0.00|N|O|1997-12-06|1998-01-20|1997-12-26|COLLECT COD|FOB|sly final deposits haggle carefully a|
49095|25021960|647009|3|33|62063.43|0.08|0.00|N|O|1997-05-17|1997-07-19|1997-06-03|COLLECT COD|MAIL|y. accounts detect blithely blit|
49122|27670936|295991|2|14|26677.70|0.02|0.07|N|O|1996-07-11|1996-09-19|1996-07-26|COLLECT COD|REG AIR|ages against th|
49125|17440622|1315634|2|50|78087.50|0.07|0.05|A|F|1994-05-24|1994-06-11|1994-06-11|NONE|REG AIR|leep slyly |
49152|21863044|488087|1|11|11065.45|0.05|0.01|N|O|1997-10-09|1997-11-17|1997-10-25|TAKE BACK RETURN|AIR|tions except the quickly|
49154|14142654|267682|4|41|69533.95|0.03|0.01|A|F|1994-05-07|1994-04-18|1994-05-22|COLLECT COD|SHIP| the bold fo|
49157|27486106|861125|1|17|18542.41|0.05|0.08|N|O|1996-05-24|1996-04-15|1996-06-05|NONE|TRUCK|long the final packages |
49184|19041213|291238|2|17|19605.42|0.09|0.05|R|F|1995-03-23|1995-04-24|1995-04-13|TAKE BACK RETURN|TRUCK|ven platelets along|
49185|11510791|1385799|2|29|52235.38|0.09|0.02|N|O|1996-02-22|1996-02-21|1996-02-29|TAKE BACK RETURN|FOB|ndencies wake thinly sly|
49186|1964872|464873|4|24|46482.72|0.04|0.01|N|O|1997-10-12|1997-08-29|1997-11-01|DELIVER IN PERSON|MAIL|ithely. bl|
49187|11561251|686273|3|36|47220.48|0.02|0.08|N|O|1997-08-02|1997-08-23|1997-08-25|COLLECT COD|MAIL|ckly about t|
49188|28493367|1493368|4|44|59793.36|0.06|0.02|N|O|1995-10-17|1995-08-29|1995-10-31|DELIVER IN PERSON|REG AIR|ggle. carefully ir|
49189|28760656|1010695|2|43|73754.46|0.09|0.06|R|F|1995-05-16|1995-02-23|1995-05-28|NONE|RAIL|. furious packages|
49191|28465815|715852|5|15|26690.85|0.10|0.08|N|O|1997-02-22|1997-02-09|1997-03-02|TAKE BACK RETURN|REG AIR|ites boost. furiously pen|
49217|2622211|1122212|1|23|26060.84|0.10|0.05|A|F|1993-09-18|1993-08-20|1993-10-16|TAKE BACK RETURN|FOB|. ruthlessly regular requests|
49219|16142846|392867|1|24|45312.96|0.02|0.07|N|O|1996-12-03|1996-10-04|1996-12-27|TAKE BACK RETURN|REG AIR|ding accounts. |
49219|15663607|663608|4|37|58083.34|0.06|0.08|N|O|1996-10-02|1996-11-23|1996-10-23|COLLECT COD|RAIL| the carefully close packages. qui|
49221|21621596|621597|3|37|56110.87|0.02|0.03|A|F|1993-07-23|1993-08-26|1993-08-01|COLLECT COD|FOB|odolites. busy, ironic accounts integ|
49249|13243914|1243915|6|18|33430.50|0.04|0.08|N|O|1997-12-30|1997-12-22|1998-01-07|NONE|TRUCK|dencies gr|
49252|5287843|787844|2|31|56747.98|0.07|0.05|A|F|1994-12-18|1995-02-17|1995-01-14|COLLECT COD|SHIP|sleep blithely. quickly regular accounts|
49255|21077863|77864|4|35|64393.35|0.01|0.02|A|F|1992-10-09|1992-08-14|1992-10-15|DELIVER IN PERSON|MAIL|old, special excuses dou|
49283|7501598|751609|1|31|49575.82|0.00|0.05|R|F|1995-02-23|1995-01-19|1995-03-25|TAKE BACK RETURN|RAIL|usual, even d|
49283|15251704|251705|4|23|38063.62|0.10|0.01|R|F|1995-01-29|1995-01-25|1995-02-24|NONE|REG AIR|ages boost? regular theodolites integrate |
49285|1909266|409267|2|30|38255.10|0.10|0.04|N|O|1997-06-20|1997-07-03|1997-07-06|NONE|SHIP|g unusual, even request|
49285|20342555|467595|5|15|23948.10|0.01|0.08|N|O|1997-06-28|1997-06-24|1997-07-05|NONE|TRUCK|gular packages. quickl|
49287|20736093|486120|3|37|41738.22|0.04|0.08|A|F|1994-07-22|1994-07-05|1994-08-19|DELIVER IN PERSON|RAIL|structions are a|
49287|8687779|437790|6|22|38859.48|0.02|0.00|A|F|1994-06-15|1994-07-19|1994-07-13|COLLECT COD|RAIL|lar platelets sleep final pack|
49313|16703140|953163|1|36|41123.16|0.10|0.02|R|F|1995-01-17|1994-12-07|1995-01-21|NONE|AIR|the final deposits.|
49315|4250691|1250692|2|47|77149.56|0.05|0.01|N|O|1998-05-09|1998-06-17|1998-05-10|NONE|AIR|ges. even sentiments grow |
49317|24080135|80136|1|49|54582.57|0.04|0.03|N|O|1998-07-06|1998-07-15|1998-07-29|DELIVER IN PERSON|REG AIR|aringly even escapades affix slyly. ironi|
49318|527109|902110|2|50|56804.00|0.07|0.06|N|O|1997-11-22|1997-12-02|1997-11-23|COLLECT COD|FOB|uriously even dolphins could |
49319|15870101|870102|3|1|1070.31|0.09|0.03|N|O|1995-11-29|1995-10-28|1995-12-01|COLLECT COD|SHIP|lithely regular packages are|
49346|28043066|1418085|1|11|11084.26|0.06|0.01|N|O|1995-06-18|1995-07-19|1995-06-26|COLLECT COD|MAIL|ltipliers. slyly pending f|
49348|16773361|648373|5|47|67375.91|0.07|0.06|N|O|1997-06-02|1997-05-24|1997-06-21|DELIVER IN PERSON|TRUCK|y the even, regular accou|
49351|5565468|315475|3|42|64393.98|0.00|0.04|A|F|1992-07-09|1992-06-27|1992-08-06|NONE|REG AIR|ckly furiously silent theodol|
49377|4866005|1116012|3|7|6795.32|0.08|0.01|R|F|1993-03-03|1993-05-14|1993-03-14|TAKE BACK RETURN|MAIL|pending foxes around the p|
49381|864956|489957|1|10|19209.10|0.02|0.08|A|F|1993-02-24|1993-01-13|1993-03-19|DELIVER IN PERSON|AIR|against the furiously final accounts. b|
49382|5294282|1169286|1|32|40832.64|0.05|0.00|N|O|1996-04-07|1996-04-15|1996-04-08|TAKE BACK RETURN|MAIL|ter the pending, pending re|
49408|6667469|667470|3|10|14361.30|0.09|0.08|N|O|1998-08-03|1998-09-20|1998-08-12|COLLECT COD|RAIL|ts wake carefully iron|
49409|28892110|767130|1|12|13208.04|0.09|0.01|N|O|1995-08-24|1995-10-15|1995-09-03|COLLECT COD|RAIL|al packages. slyly final dolphins wa|
49410|14272624|22643|2|22|35110.02|0.02|0.03|A|F|1993-10-13|1993-11-01|1993-10-31|DELIVER IN PERSON|RAIL|to the fluffily close accounts may nag|
49413|28545398|45399|3|24|34607.28|0.03|0.08|N|O|1998-05-14|1998-06-25|1998-05-31|DELIVER IN PERSON|AIR|would engage furi|
49415|890552|1265553|1|4|6170.04|0.09|0.06|N|O|1998-08-19|1998-07-10|1998-08-28|TAKE BACK RETURN|REG AIR|ording to the special accounts cajole slyly|
49440|22789841|1039872|3|49|94555.79|0.04|0.04|N|O|1997-04-28|1997-06-04|1997-05-23|DELIVER IN PERSON|REG AIR|. furiously even requests|
49441|23374903|874904|1|4|7906.96|0.00|0.02|A|F|1994-12-13|1994-11-12|1994-12-28|COLLECT COD|RAIL| unusual dependencies. final accoun|
49442|23535357|1035358|5|30|41735.40|0.06|0.00|A|F|1992-11-03|1992-09-18|1992-11-29|NONE|REG AIR|ouches above the regular asym|
49443|21612811|612812|2|35|60295.55|0.03|0.02|R|F|1995-05-09|1995-03-26|1995-05-20|COLLECT COD|FOB|ffily bold requests against the final dep|
49445|25171408|421441|3|36|53213.40|0.10|0.02|N|O|1998-03-21|1998-04-23|1998-04-08|DELIVER IN PERSON|TRUCK|ing deposits ac|
49447|3638240|1013243|6|15|17670.90|0.02|0.01|N|O|1996-07-31|1996-09-02|1996-08-25|COLLECT COD|REG AIR|e regular, ironic asymptotes cajo|
49473|19213263|1213264|5|15|17629.50|0.00|0.06|N|O|1997-11-10|1997-10-10|1997-11-20|DELIVER IN PERSON|RAIL|ly regular dolphin|
49475|24785203|410252|3|15|19304.55|0.07|0.03|N|O|1997-06-02|1997-07-03|1997-06-19|COLLECT COD|SHIP|tealthy dependenci|
49477|5285215|35222|4|3|3599.85|0.09|0.07|N|O|1996-01-21|1996-02-27|1996-02-13|DELIVER IN PERSON|RAIL| packages hinder c|
49478|6941863|191872|1|8|15236.16|0.04|0.06|N|O|1998-02-24|1998-03-03|1998-03-20|NONE|RAIL|. pending requests about th|
49479|10958270|458271|5|46|61075.58|0.01|0.02|N|O|1995-08-06|1995-09-26|1995-08-11|DELIVER IN PERSON|REG AIR|ven instructions sho|
49505|15566663|1316684|6|34|58782.26|0.03|0.02|R|F|1994-03-03|1994-04-15|1994-03-18|NONE|RAIL| accounts engage slyly ab|
49508|780782|780783|5|38|70784.50|0.09|0.06|N|O|1998-10-16|1998-08-25|1998-11-12|DELIVER IN PERSON|MAIL|nd the slyly pendin|
49509|14517452|642480|2|13|19093.49|0.01|0.06|N|O|1995-07-17|1995-09-02|1995-07-19|TAKE BACK RETURN|REG AIR|al platelets haggle carefully. requests ca|
49511|4308573|1308574|3|7|11069.52|0.06|0.05|A|F|1994-05-01|1994-05-28|1994-05-26|DELIVER IN PERSON|TRUCK|ests wake across the ironic foxe|
49511|6945084|570097|6|33|37248.42|0.08|0.00|R|F|1994-06-06|1994-06-19|1994-06-27|COLLECT COD|RAIL|eas snooze fluffily|
